time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,10.6290217752,5.64683877804,25.5688343366,0.140783965275,5.90722052446,0.0,7.5582771837,3.73613984637,4.99726115601,0.00918174660842,-0.0918045676343,0.0,459.35806469464444,458.5030377560458,460.73145945494196,458.3206070223789
4.319999999999996,11.0872135013,5.87270261561,25.8655828191,0.141277807254,5.90225568932,0.0,7.71489952616,3.79261076857,4.89435701393,0.00625729442774,-0.0689828657579,0.0,437.3719589715003,439.26326393912575,439.1470618480607,438.90421636536115
4.379999999999995,11.5560374063,6.10237351061,26.1591688742,0.141143469279,5.89842495309,0.0,7.91236040221,3.86292985957,4.89120967389,-0.0304778612242,-0.0551662742912,0.0,471.0309953918386,472.09581636496165,474.1779316228223,471.3466346064156
4.439999999999993,12.0357790946,6.33591235907,26.4502901625,0.139235242584,5.8952646229,0.0,8.07893559007,3.92145531084,4.81284457781,-0.0345964525869,-0.0481016355163,0.0,448.41509280936236,448.98701454926527,448.1497594862397,447.81439611149943
4.499999999999992,12.5241486809,6.57245874367,26.7334626972,0.137961645928,5.89337540581,0.0,8.20014452338,3.96334435009,4.62706868395,-0.00287497688692,-0.0102210813861,0.0,408.88048317824416,412.2418859871743,407.58573685897744,410.4118104727519
4.559999999999991,13.0207211802,6.81181958871,27.0078829432,0.137543918015,5.89254459571,0.0,8.35203683823,4.01528639738,4.52060923088,-0.0167382931659,-0.0223174235208,0.0,436.74477685572947,435.73446635690766,437.3984619961234,436.24209841882004
4.6199999999999894,13.5258592349,7.05411154454,27.274770813,0.136274913824,5.89084437521,0.0,8.48581922209,4.06102077305,4.37623255288,-0.031884263459,-0.0444590681875,0.0,423.10803472944156,421.196436924717,422.852460445223,421.54517035504085
4.679999999999988,14.0388192923,7.29906010065,27.5326420789,0.134752508096,5.88801200613,0.0,8.61288123794,4.10380250013,4.22007468109,-0.0147888295658,-0.053358322553,0.0,417.07678323247234,416.29701103820986,415.6148465153398,417.1108084752017
4.739999999999987,14.5613095157,7.54716342215,27.7857635205,0.133608948112,5.88498576782,0.0,8.80314019756,4.16605684641,4.21680249392,-0.0293717818933,-0.0451576279884,0.0,468.32087867054287,468.95701279859594,468.7753989458227,467.64054995163355
4.799999999999986,15.093833491,7.7985316223,28.0355008364,0.131498780896,5.88258917129,0.0,8.94754987336,4.21268489208,4.10807197737,-0.0504715499729,-0.0311517678436,0.0,432.8957003416767,434.0721335365945,434.26585374429436,432.49108745741006
4.859999999999984,15.6375223237,8.05342930192,28.2846902406,0.128120591697,5.88081098655,0.0,9.17472774394,4.28334532149,4.19726628443,-0.0717246824518,-0.0267664329288,0.0,498.2352569115872,498.5556917582261,498.8244867202405,497.2677032564638
4.919999999999983,16.1919031696,8.31161141751,28.5325221758,0.124642777206,5.87939517464,0.0,9.30452309161,4.32243254264,4.06441025397,-0.0392431744022,-0.0179118042064,0.0,425.88771366450936,426.6445609133317,424.68560783686627,427.46066633448953
4.979999999999982,16.753115674,8.57181951571,28.7703472747,0.121832863296,5.87871050495,0.0,9.40258459769,4.35106095308,3.86417753157,-0.069765772845,-0.000839081679528,0.0,398.5926081833511,400.1504889714911,400.97143576608624,398.18593962946767
5.0399999999999805,17.3205751858,8.83381732671,28.9972254866,0.117648883174,5.87856507073,0.0,9.51261325012,4.38194060843,3.6993700656,-0.0696675753042,-0.00579876131636,0.0,409.90003755983605,409.45893715105206,410.55336783851374,410.557948077771
